dataset,seed,draw,target_h,measured_h,reliability_gain
credit,4,16,1.0,0.033122152708737806,-0.00010593220338983578
credit,4,17,1.0,0.03587236061772621,0.00017754369290889915
credit,4,18,1.0,0.03421436334737258,0.00021186440677967155
credit,4,19,1.0,0.03397575876245833,0.00017754369290878813
credit,4,0,1.5,0.036826099819135455,0.00031779661016950733
credit,4,1,1.5,0.03808759026895519,0.0006012725064681312
credit,4,2,1.5,0.034053476899605174,0.001168224299065379
credit,4,3,1.5,0.03486797016505615,-0.0006355932203389036
credit,4,4,1.5,0.03410677771071682,-0.0006012725064681312
credit,4,5,1.5,0.03686916398270792,0.0002834758962986239
credit,4,6,1.5,0.02875380545062269,-0.0004953403030782955
credit,4,7,1.5,0.03610851806600915,0.0009190691166376386
credit,4,8,1.5,0.03321192077942289,0.00046101958920752306
credit,4,9,1.5,0.03539355791513586,-0.000707204709857967
credit,4,10,1.5,0.03532145091387398,0.0003894080996884597
credit,4,11,1.5,0.03262102741702236,-0.0002834758962986239
credit,4,12,1.5,0.038460899422821465,0.00021186440677967155
credit,4,13,1.5,0.034807046144232676,-0.0010250013200275854
credit,4,14,1.5,0.036265862752471865,-0.0001402529172607192
credit,4,15,1.5,0.03590554479899283,-0.0004953403030782955
credit,4,16,1.5,0.033796587984838845,0.0006012725064681312
credit,4,17,1.5,0.03597878888320605,-0.0006355932203389036
credit,4,18,1.5,0.03415989743327636,-7.161148951895235e-05
credit,4,19,1.5,0.034019137390688715,-0.00021186440677967155
credit,4,0,2.0,0.03902688542978338,3.4320713870883424e-05
credit,4,1,2.0,0.03984125723805835,0.00010593220338983578
credit,4,2,2.0,0.03503671069418908,0.0012741565024552148
credit,4,3,2.0,0.03518940961086649,0.0003550873858176873
credit,4,4,2.0,0.03546629818456153,-0.000707204709857967
credit,4,5,2.0,0.03895343923604966,0.00010593220338983578
credit,4,6,2.0,0.029424949347363987,-0.00017754369290878813
credit,4,7,2.0,0.03664921120859917,0.0010250013200274743
credit,4,8,2.0,0.03354095567221629,0.0006728839959871946
credit,4,9,2.0,0.03572808928110691,-0.00010593220338983578
credit,4,10,2.0,0.03691113067153492,-0.00031779661016950733
credit,4,11,2.0,0.03191205192261275,-0.00021186440677967155
credit,4,12,2.0,0.039718992563593125,0.00010593220338983578
credit,4,13,2.0,0.03550468269116439,-0.0005296610169491789
credit,4,14,2.0,0.038027418863159204,-0.0010966128095464267
credit,4,15,2.0,0.03655050074545746,0.0010966128095464267
credit,4,16,2.0,0.03456458499009867,-0.0004953403030784065
credit,4,17,2.0,0.03733294096889447,-0.0006355932203389036
credit,4,18,2.0,0.03627672410956712,-0.00031779661016950733
credit,4,19,2.0,0.03403617523331701,-0.0010250013200273633
credit,5,0,0.0,0.03535613994749537,-0.0008644590410300523
credit,5,1,0.0,0.03747138013113972,-0.0005344164172724764
credit,5,2,0.0,0.034220750654414156,0.000485671162242296
credit,5,3,0.0,0.034413290398351774,0.0002719045953334387
credit,5,4,0.0,0.03495586692171369,0.000806321012605693
credit,5,5,0.0,0.03555986609513992,-0.0005344164172722543
credit,5,6,0.0,0.03625992638520519,0.0007481829841812226
credit,5,7,0.0,0.03545588155288332,-0.0013988754583025287
credit,5,8,0.0,0.03362682856920171,0.000485671162242296
credit,5,9,0.0,0.03358072888553414,-0.000320649850363397
credit,5,10,0.0,0.03394155251676387,-0.0005438091906668774
credit,5,11,0.0,0.03382879280286924,-0.0005925544456968357
credit,5,12,0.0,0.033653562791611795,-0.000330042623757798
credit,5,13,0.0,0.032319721597982916,0.000806321012605804
credit,5,14,0.0,0.035725216582370135,0.0015638967701814277
credit,5,15,0.0,0.03561439926188474,-0.0013988754583025287
credit,5,16,0.0,0.03660925084447247,-0.000971342324484592
credit,5,17,0.0,0.03376005281821295,0.000320649850363508
credit,5,18,0.0,0.03199167700939987,-0.00016502131187901004
credit,5,19,0.0,0.0371175444810607,-0.0007575757575757347
credit,5,0,0.5,0.03399355819258405,-0.00037878787878786735
credit,5,1,0.5,0.037799603695670994,-0.00010688328345442866
credit,5,2,0.5,0.03321561076821372,0.0
credit,5,3,0.5,0.03440414360402789,-0.00015562853848449798
credit,5,4,0.5,0.03557584807324455,0.0006994377291512643
credit,5,5,0.5,0.03570297060184056,0.0005344164172723653
credit,5,6,0.5,0.036995847418504986,0.0011851088913936714
credit,5,7,0.5,0.03554457654906352,-0.0005925544456967247
credit,5,8,0.5,0.03243513159666141,0.00010688328345442866
credit,5,9,0.5,0.033432819570295286,-0.00021376656690896834
credit,5,10,0.5,0.03469317983799761,0.00021376656690896834
credit,5,11,0.5,0.03386922995674076,-0.000641299700726794
credit,5,12,0.5,0.03291552128171781,-0.00022315934030336937
credit,5,13,0.5,0.03300455713118663,0.0006994377291513754
credit,5,14,0.5,0.03645520332372335,-0.00010688328345431763
credit,5,15,0.5,0.03569547594981669,-0.0011851088913936714
credit,5,16,0.5,0.03665065753463866,0.00010688328345442866
credit,5,17,0.5,0.03482498513169574,0.0006994377291513754
credit,5,18,0.5,0.030556048734145597,0.00021376656690885731
credit,5,19,0.5,0.035975032612086406,0.0004369259072123377
credit,5,0,1.0,0.032644129150636886,-0.0005925544456968357
credit,5,1,1.0,0.03817454010488705,-0.00042753313381793667
credit,5,2,1.0,0.03191107266025966,-0.000806321012605804
credit,5,3,1.0,0.03442578768463711,-0.0005925544456967247
credit,5,4,1.0,0.036261487107980675,0.00027190459533332767
credit,5,5,1.0,0.03582018284983231,0.000165021311878899
credit,5,6,1.0,0.037751902751094774,0.000641299700726794
credit,5,7,1.0,0.03565244947274436,0.0007481829841812226
credit,5,8,1.0,0.031123933420005665,9.74905100599166e-05
credit,5,9,1.0,0.03330585339655131,5.8138028424470356e-05
credit,5,10,1.0,0.03538569753401737,0.0006994377291512643
credit,5,11,1.0,0.033972029831497906,-0.00048567116224240703
credit,5,12,1.0,0.03226392377691936,0.000320649850363397
credit,5,13,1.0,0.03353989193242605,0.000650692474121195
credit,5,14,1.0,0.037372960841539044,0.0
credit,5,15,1.0,0.035774701165321575,0.0002719045953334387
credit,5,16,1.0,0.03665818582005146,0.0006506924741214171
credit,5,17,1.0,0.03599999163586576,0.002263334499332803
credit,5,18,1.0,0.029086451940165087,0.0003787878787877563
credit,5,19,1.0,0.034589725602468153,0.0002719045953334387
credit,5,0,1.5,0.03126578916267906,-4.87452550299583e-05
credit,5,1,1.5,0.03860216178315581,-0.000485671162242296
credit,5,2,1.5,0.030223124729037015,-0.0008644590410302744
credit,5,3,1.5,0.03449041237763394,-0.000320649850363397
credit,5,4,1.5,0.037023992259738236,0.00016502131187901004
credit,5,5,1.5,0.035914969871125246,0.000485671162242296
credit,5,6,1.5,0.03853256462166699,0.0017195253086660367
credit,5,7,1.5,0.03578260252380646,0.0012919921748481
credit,5,8,1.5,0.029658342550092868,0.0010200875795147724
credit,5,9,1.5,0.03321720888180445,-0.0005344164172722543
credit,5,10,1.5,0.03680318514081921,-0.00016502131187901004
credit,5,11,1.5,0.03415880664293514,0.00010688328345453968
credit,5,12,1.5,0.032950945097733275,0.000320649850363397
credit,5,13,1.5,0.03395696015034347,0.00043692590721244873
credit,5,14,1.5,0.038520957104027385,0.00027190459533332767
credit,5,15,1.5,0.035852116629384596,0.0010876183813337548
credit,5,16,1.5,0.03664058544232733,0.00037878787878797837
credit,5,17,1.5,0.03731571305491161,-0.000165021311878899
credit,5,18,1.5,0.028391963250156298,-0.00011627605684894071
credit,5,19,1.5,0.03287853562601059,0.0009225970694547447
credit,5,0,2.0,0.030832419811947436,-0.00027190459533332767
credit,5,1,2.0,0.0390891645000934,-0.000650692474121195
credit,5,2,2.0,0.02873735708321679,0.0
credit,5,3,2.0,0.0358862817312161,-5.8138028424470356e-05
credit,5,4,2.0,0.03787614275626947,0.0004369259072123377
credit,5,5,2.0,0.03599038453060852,-0.0012432469198181417
credit,5,6,2.0,0.039342536575209405,0.001136363636363602
credit,5,7,2.0,0.035938580538716375,0.0008644590410302744
credit,5,8,2.0,0.029643952995758612,4.87452550299583e-05
credit,5,9,2.0,0.03337500648625994,-0.0006994377291513754
credit,5,10,2.0,0.039499524180928516,-0.0002719045953334387
credit,5,11,2.0,0.03445711662703042,0.0005925544456967247
credit,5,12,2.0,0.034650763938631444,-0.00022315934030336937
credit,5,13,2.0,0.03510653310747158,-0.000485671162242296
credit,5,14,2.0,0.03995099149402289,0.0007575757575757347
credit,5,15,2.0,0.03592776313387157,-0.00026251182193903766
credit,5,16,2.0,0.03826747169076541,0.0005925544456968357
credit,5,17,2.0,0.03880809427258371,0.00021376656690885731
credit,5,18,2.0,0.02854126263928396,0.00010688328345453968
credit,5,19,2.0,0.03246572234322948,0.0
credit,6,0,0.0,0.050149906388964216,0.0007465870307167277
credit,6,1,0.0,0.04835076044884732,-0.0017849699085533688
credit,6,2,0.0,0.0485048618995726,0.0011450381679388721
credit,6,3,0.0,0.051138540378313634,0.0
credit,6,4,0.0,0.049555239210488156,0.00015159706119893812
credit,6,5,0.0,0.05104947432318656,0.0008532423208191808
credit,6,6,0.0,0.051640541808111215,0.00016836880910808816
credit,6,7,0.0,0.05099837995257581,-0.0007184170075293927
credit,6,8,0.0,0.050667195002577534,-0.00010665529010245312
credit,6,9,0.0,0.04661603746038774,0.0007633587786259888
credit,6,10,0.0,0.04760473861563486,6.171351900574606e-05
credit,6,11,0.0,0.050017281889812186,-0.0005500481984211936
credit,6,12,0.0,0.05124329695508424,-0.0017232563895474007
credit,6,13,0.0,0.0487015375703393,-0.0008700140687283309
credit,6,14,0.0,0.05091731927251716,0.0005500481984213046
credit,6,15,0.0,0.049449923562037326,-0.0014032905192403744
credit,6,16,0.0,0.04843136932956336,0.0003816793893129944
credit,6,17,0.0,0.047728768419009165,-0.0004883346794153365
credit,6,18,0.0,0.05083769976920197,-0.0003649076414036223
credit,6,19,0.0,0.05108728661017916,-0.0007465870307166167
credit,6,0,0.5,0.05034480002832869,0.001083324648933126
credit,6,1,0.5,0.04873643149688232,-0.0018466834275591149
credit,6,2,0.5,0.048040298517169774,0.0011899799390354682
credit,6,3,0.5,0.050295319341050755,-0.0008700140687283309
credit,6,4,0.5,0.04863957127776052,-0.0012067516869447292
credit,6,5,0.5,0.05075252768262439,0.001128266420029611
credit,6,6,0.5,0.05221958958702793,0.00012342703801171417
credit,6,7,0.5,0.051120485422419475,-0.0002750240992106523
credit,6,8,0.5,0.05012970697721759,6.171351900574606e-05
credit,6,9,0.5,0.04738328380884343,0.0008700140687283309
credit,6,10,0.5,0.04627180889805606,0.0
credit,6,11,0.5,0.04837310680295327,-0.0003816793893129944
credit,6,12,0.5,0.05097899653396285,-0.0015099458093427165
credit,6,13,0.5,0.04768312099873993,-0.0008700140687283309
credit,6,14,0.5,0.049918087461197184,0.00023008232811405627
credit,6,15,0.5,0.05062787947765624,-0.0012966352291379213
credit,6,16,0.5,0.04938408782341037,0.0008250722976318459
credit,6,17,0.5,0.046878603717578106,-0.0001683688091083102
credit,6,18,0.5,0.05188067346882835,-0.001021611129927269
credit,6,19,0.5,0.05123163760528769,-0.00010665529010234209
credit,6,0,1.0,0.05054807171578098,0.001021611129927269
credit,6,1,1.0,0.04911264940303321,-0.001953338717661457
credit,6,2,1.0,0.047593159060098665,0.0005500481984210825
credit,6,3,1.0,0.0492126925370242,-0.0003816793893129944
credit,6,4,1.0,0.047823298760278556,-0.0011000963968423871
credit,6,5,1.0,0.05051133332383787,0.001083324648933126
credit,6,6,1.0,0.05264421620043339,-8.988354219319206e-05
credit,6,7,1.0,0.05118146668415943,-0.00033673761821639836
credit,6,8,1.0,0.049540364432342304,-0.00010665529010245312
credit,6,9,1.0,0.04800929128534677,-0.0007633587786259888
credit,6,10,1.0,0.045819400712048784,0.0003199658703071373
credit,6,11,1.0,0.04680493436595355,-0.0005949899695176786
credit,6,12,1.0,0.050769413852952076,-0.0004883346794153365
credit,6,13,1.0,0.04652511151079417,-0.0007633587786258778
credit,6,14,1.0,0.048867313646902034,0.00033673761821639836
credit,6,15,1.0,0.05281467388206391,-0.00044339290831874045
credit,6,16,1.0,0.05045792397474332,0.0002750240992105413
credit,6,17,1.0,0.045789186574984944,-0.0003816793893129944
credit,6,18,1.0,0.05302581855392673,-4.494177109659603e-05
credit,6,19,1.0,0.05136190232043726,-0.0005500481984211936
credit,6,0,1.5,0.050760092812395546,0.0013583487481436674
credit,6,1,1.5,0.049480843631065384,-0.0024416733970769045
credit,6,2,1.5,0.04716075491093418,0.00044339290831874045
credit,6,3,1.5,0.04845554130916306,0.0002750240992106523
credit,6,4,1.5,0.04708889370795285,-0.0007801305265352498
credit,6,5,1.5,0.050316507517276954,0.00025825235130150226
credit,6,6,1.5,0.052951586787404095,-0.0014482322903369704
credit,6,7,1.5,0.051196935411931765,0.0004883346794153365
credit,6,8,1.5,0.04889268031743671,-0.0004433929083188515
credit,6,9,1.5,0.048519309452742444,0.0004883346794154475
credit,6,10,1.5,0.04612467801164444,0.000976669358830673
credit,6,11,1.5,0.045252405947899546,-0.0011282664200298331
credit,6,12,1.5,0.05060280239551568,-0.0005500481984213046
credit,6,13,1.5,0.04547598813151281,-0.0012516934580413253
credit,6,14,1.5,0.04775072578080488,-0.00010665529010234209
credit,6,15,1.5,0.05527555562040978,-0.0011450381679388721
credit,6,16,1.5,0.05168156671941274,-0.00010665529010245312
credit,6,17,1.5,0.04439912163859414,0.0003199658703071373
credit,6,18,1.5,0.05429347343748448,-0.0002133105802047952
credit,6,19,1.5,0.051479100647970115,-0.0003816793893129944
credit,6,0,2.0,0.05098125130214322,0.002121707526769656
credit,6,1,2.0,0.049842388651087824,-0.0014032905192403744
credit,6,2,2.0,0.04674058073891671,0.0014817757861553815
credit,6,3,2.0,0.04891079737667251,-0.00010665529010234209
credit,6,4,2.0,0.04642156000559268,0.00025825235130139124
credit,6,5,2.0,0.05016014696069041,-0.00023008232811405627
credit,6,6,2.0,0.05317033021402346,-0.0012966352291378103
credit,6,7,2.0,0.051179130450185496,0.0002133105802047952
credit,6,8,2.0,0.048179406623506976,-0.0004266211604095904
credit,6,9,2.0,0.048934055463902594,-6.171351900585709e-05
credit,6,10,2.0,0.04635202315061308,0.0012966352291379213
credit,6,11,2.0,0.04645117876125307,-0.0014482322903369704
credit,6,12,2.0,0.05046988603314856,0.0003199658703072483
credit,6,13,2.0,0.04558062175578601,0.0002750240992105413
credit,6,14,2.0,0.04791653325649147,6.171351900574606e-05
credit,6,15,2.0,0.05810640059025552,-0.000976669358830784
credit,6,16,2.0,0.05308904512034245,0.0006567034885235357
credit,6,17,2.0,0.0427706166301609,0.0013583487481436674
credit,6,18,2.0,0.055707048679088746,-0.0005332764505119325
credit,6,19,2.0,0.0515841839265631,-0.0003816793893129944
credit,7,0,0.0,0.03905755107728768,0.0004915909910501171
credit,7,1,0.0,0.037751497975141865,0.0008767990033766715
credit,7,2,0.0,0.03719227561611648,0.0011702127659574124
credit,7,3,0.0,0.03906429251538555,-0.0004512670884831982
credit,7,4,0.0,0.04055538464081563,0.0006382978723404875
credit,7,5,0.0,0.038034893556138434,0.000491590991050006
credit,7,6,0.0,0.03744045053970546,0.0013023309182702558
credit,7,7,0.0,0.04147771501388095,-0.0009171229059437014
credit,7,8,0.0,0.038597119880717776,-4.032390256691887e-05
credit,7,9,0.0,0.038628173119047975,-0.0013023309182702558
credit,7,10,0.0,0.03733826809081755,0.0007043569484967982
credit,7,11,0.0,0.03626498118304639,-0.00027882503360321387
credit,7,12,0.0,0.03774081405753825,0.0016875389305969213
credit,7,13,0.0,0.03878859110988095,-6.605907615631068e-05
credit,7,14,0.0,0.03811140823656313,-0.0005319148936171469
credit,7,15,0.0,0.03848607601462702,0.00042553191489369535
credit,7,16,0.0,0.035178600976308635,-0.0006640330459298793
credit,7,17,0.0,0.039753743411408166,0.0
credit,7,18,0.0,0.037863109953156004,-0.0004915909910501171
credit,7,19,0.0,0.03924695771228571,-6.605907615653273e-05
credit,7,0,0.5,0.0378448134453426,0.0004915909910501171
credit,7,1,0.5,0.037161481431214886,0.0009428580795330932
credit,7,2,0.5,0.036669838761969456,0.0021533947480575355
credit,7,3,0.5,0.03820757046930992,0.00021276595744679216
credit,7,4,0.5,0.038975508713259055,0.0015554207782839669
credit,7,5,0.5,0.037823301083948595,-0.000491590991050006
credit,7,6,0.5,0.036852742131981996,0.0008767990033766715
credit,7,7,0.5,0.041343141949367106,-0.0005576500672065388
credit,7,8,0.5,0.039197385387163636,0.00045126708848308716
credit,7,9,0.5,0.03989031590512066,-0.0002788250336033249
credit,7,10,0.5,0.03871206757260377,0.0011959479395469153
credit,7,11,0.5,0.03668815650172215,0.0
credit,7,12,0.5,0.038762072043309975,0.0013023309182703668
credit,7,13,0.5,0.03807392370367494,0.0002127659574469032
credit,7,14,0.5,0.03868069374689852,0.0001063829787234516
credit,7,15,0.5,0.03990282822641848,4.0323902566807845e-05
credit,7,16,0.5,0.0350644875996264,0.0013280660918598697
credit,7,17,0.5,0.03869024032153289,-0.0002788250336033249
credit,7,18,0.5,0.037166918426205876,-0.0016875389305970323
credit,7,19,0.5,0.03879376041121911,0.00014670688129037046
credit,7,0,1.0,0.03656827638490948,0.0008767990033767825
credit,7,1,1.0,0.03654597768302154,-0.00014670688129037046
credit,7,2,1.0,0.036127902748435026,0.001023505884667153
credit,7,3,1.0,0.03751240353760274,-0.00038520801232655444
credit,7,4,1.0,0.0372226633292466,0.0008107399272202498
credit,7,5,1.0,0.038493634110969524,-0.0001063829787234516
credit,7,6,1.0,0.03731882732451941,0.0008767990033767825
credit,7,7,1.0,0.04118283009034428,-0.00027882503360321387
credit,7,8,1.0,0.039839260766482906,0.0
credit,7,9,1.0,0.04176901736717126,0.0
credit,7,10,1.0,0.04018360139079934,-6.60590761564217e-05
credit,7,11,1.0,0.03781032225830042,-0.00021276595744679216
credit,7,12,1.0,0.03959056111973605,0.00042553191489358433
credit,7,13,1.0,0.037214504033194,0.00031914893617024376
credit,7,14,1.0,0.03935775215273624,-0.0001063829787234516
credit,7,15,1.0,0.041271695460911,-0.000730092122086301
credit,7,16,1.0,0.03505760356467055,-0.00038520801232666546
credit,7,17,1.0,0.037767409342747145,-0.00021276595744679216
credit,7,18,1.0,0.036355683595993324,-0.0006382978723403765
credit,7,19,1.0,0.03825440008560661,-0.0005979739697734576
credit,7,0,1.5,0.03674961644579525,0.0006640330459298793
credit,7,1,1.5,0.03668376134391836,-4.032390256702989e-05
credit,7,2,1.5,0.03587083391807311,0.0010895649608234637
credit,7,3,1.5,0.03737729868882948,4.032390256702989e-05
credit,7,4,1.5,0.035197560495820845,0.0009171229059435904
credit,7,5,1.5,0.039690917538070136,-0.00021276595744668114
credit,7,6,1.5,0.03822874183273193,0.0005576500672065388
credit,7,7,1.5,0.04100861142444335,0.0
credit,7,8,1.5,0.04055899281815169,-0.0004915909910501171
credit,7,9,1.5,0.04398680819239947,-0.0006640330459298793
credit,7,10,1.5,0.0418059804463918,-0.0007704160246533309
credit,7,11,1.5,0.039231768577896356,0.00021276595744679216
credit,7,12,1.5,0.04026781982543988,0.00014670688129037046
credit,7,13,1.5,0.03618149426866397,-0.000491590991050006
credit,7,14,1.5,0.04016092585420162,-0.0013023309182702558
credit,7,15,1.5,0.04264998947404228,-0.0008364751008097526
