dataset,scale,seed,raw_uniform_distance,normalized_uniform_distance,raw_weighted_distance,raw_uniform_dot,normalized_uniform_dot,qa_normalized_distance_dot_mismatch,h_base,magnitude,reliability,primitive
adult,minmax,12,0.7158665290284885,0.6155824445486846,0.7284214479988973,0.5,0.6155824445486846,0,1.565540369266898,0.10028408447980386,0.012554918970408835,0.21586652902848846
adult,minmax,13,0.7172776670323233,0.612150938846229,0.7304378311715034,0.5,0.612150938846229,0,1.746164682542968,0.10512672818609436,0.013160164139180086,0.21727766703232332
adult,minmax,14,0.7205794611062422,0.6097206261110588,0.7295977025491607,0.5,0.6097206261110588,0,1.7533992821214226,0.11085883499518334,0.009018241442918518,0.22057946110624216
adult,minmax,15,0.7216564050976171,0.6161291881648948,0.7367788339407942,0.5,0.6161291881648948,0,1.733340908492023,0.10552721693272227,0.01512242884317716,0.22165640509761708
adult,minmax,16,0.7284548307645484,0.6059870695630512,0.7413196670220961,0.5,0.6059870695630512,0,1.6929407365421305,0.12246776120149727,0.01286483625754764,0.22845483076454842
adult,minmax,17,0.7144225216449926,0.6122077617971291,0.7252869922183871,0.5,0.6122077617971291,0,1.702077451673702,0.10221475984786355,0.010864470573394458,0.21442252164499265
adult,minmax,18,0.7264780512957543,0.6137044231419588,0.7365289149231984,0.5,0.6137044231419588,0,1.7052871143706776,0.11277362815379544,0.010050863627444118,0.22647805129575427
adult,minmax,19,0.7264012475919641,0.6249197321346666,0.7323481112341419,0.5,0.6249197321346666,0,1.7476907440322762,0.10148151545729756,0.00594686364217778,0.22640124759196412
adult,robust_quantile,0,0.7376686817119065,0.6247546111144882,0.7428666095901781,0.5,0.6247546111144882,0,0.5812750774449045,0.11291407059741831,0.005197927878271669,0.23766868171190647
adult,robust_quantile,1,0.7543657179706573,0.6286918261657256,0.7566139852554461,0.5,0.6286918261657256,0,0.547438982351744,0.12567389180493171,0.002248267284788774,0.2543657179706573
adult,robust_quantile,2,0.7346750536133656,0.6328707766529327,0.7318231093521466,0.5001015228426396,0.6328707766529327,0,0.551211249525766,0.10180427696043293,-0.0028519442612190415,0.23457353077072596
adult,robust_quantile,3,0.7454885336087516,0.6305830154079632,0.7477052726429609,0.500100120144173,0.6305830154079632,0,0.546922940246104,0.11490551820078831,0.0022167390342093807,0.24538841346457851
adult,robust_quantile,4,0.7354689066095046,0.6321851189839109,0.7420599389072596,0.5,0.6321851189839109,0,0.5386908212343873,0.10328378762559365,0.0065910322977550395,0.2354689066095046
